531.0,580.0
531.0,580.0
531.0,580.0
531.0,580.0
531.0,580.0
531.0,580.0
531.0,580.0
531.0,580.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
50.0,50.0
